[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, 9T mag, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Field(Oe),Field Status,TempA(K),TempB(K),TempC(K),TempD(K),Ramp1,Ramp2,Setpoint1,Setpoint2,Output1(%),Output2(%),Temp Status
3752703458.968800,12.995,Sweeping up,2.108,1.999,34.955,3.919,0,0,2.000,2.000,0.130,0.010,1
3752703468.968800,14.089,Sweeping up,2.115,2.000,34.954,3.914,0,0,2.000,2.000,0.230,0.010,1
3752703478.968800,15.183,Sweeping up,2.118,2.000,34.954,3.907,0,0,2.000,2.000,0.150,0.010,1
3752703488.968800,16.278,Sweeping up,2.096,1.999,34.955,3.896,0,0,2.000,2.000,0.000,0.010,1
3752703498.968800,17.315,Sweeping up,2.105,2.000,34.955,3.884,0,0,2.000,2.000,0.160,0.010,1
3752703508.968800,18.409,Sweeping up,2.096,1.999,34.957,3.872,0,0,2.000,2.000,0.000,0.010,1
3752703518.968800,19.504,Sweeping up,2.111,2.000,34.958,3.859,0,0,2.000,2.000,0.000,0.010,1
3752703528.968800,20.598,Sweeping up,2.106,1.999,34.960,3.846,0,0,2.000,2.000,0.000,0.010,1
3752703538.968800,21.634,Sweeping up,2.115,1.999,34.961,3.833,0,0,2.000,2.000,0.210,0.010,1
3752703548.968800,22.729,Sweeping up,2.115,2.004,34.963,3.822,0,0,2.000,2.000,0.210,0.010,1
3752703558.968800,23.822,Sweeping to zero,2.114,1.998,34.966,3.808,0,0,2.000,2.000,0.230,0.000,1
3752703568.968800,23.544,Sweeping to zero,2.101,2.000,34.968,3.733,0,0,2.000,2.000,0.000,0.010,1
3752703578.968800,22.617,Sweeping to zero,2.096,2.002,34.969,3.636,0,0,2.000,2.000,0.000,0.010,1
3752703588.968800,21.566,Sweeping to zero,2.098,1.998,34.972,3.579,0,0,2.000,2.000,0.000,0.010,1
3752703598.968800,20.496,Sweeping to zero,2.098,2.000,34.975,3.584,0,0,2.000,2.000,0.000,0.010,1
3752703608.968800,19.410,Sweeping to zero,2.120,1.999,34.977,3.627,0,0,2.000,2.000,0.210,0.020,1
3752703618.968800,18.376,Sweeping to zero,2.118,1.998,34.980,3.667,0,0,2.000,2.000,0.010,0.010,1
3752703628.968800,17.283,Sweeping to zero,2.119,2.003,34.982,3.702,0,0,2.000,2.000,0.000,0.010,1
3752703638.968800,16.189,Sweeping to zero,2.101,1.998,34.984,3.731,0,0,2.000,2.000,0.000,0.010,1
3752703648.968800,15.095,Sweeping to zero,2.103,2.001,34.984,3.755,0,0,2.000,2.000,0.170,0.020,1
3752703658.968800,14.058,Sweeping to zero,2.098,1.999,34.986,3.776,0,0,2.000,2.000,0.000,0.010,1
3752703668.968800,12.964,Sweeping to zero,2.111,1.999,34.987,3.795,0,0,2.000,2.000,0.000,0.010,1
3752703678.968800,11.870,Sweeping to zero,2.111,2.000,34.987,3.813,0,0,2.000,2.000,0.090,0.010,1
3752703688.968800,10.776,Sweeping to zero,2.119,1.999,34.988,3.833,0,0,2.000,2.000,0.000,0.020,1
3752703698.968800,9.741,Sweeping to zero,2.113,2.004,34.988,3.850,0,0,2.000,2.000,0.180,0.020,1
3752703708.968800,8.647,Sweeping to zero,2.107,1.998,34.988,3.868,0,0,2.000,2.000,0.060,0.010,1
3752703718.968800,7.553,Sweeping to zero,2.103,2.000,34.988,3.887,0,0,2.000,2.000,0.000,0.020,1
3752703728.968800,6.460,Sweeping to zero,2.098,1.999,34.988,3.907,0,0,2.000,2.000,0.000,0.020,1
3752703738.968800,5.425,Sweeping to zero,2.105,1.998,34.989,3.926,0,0,2.000,2.000,0.000,0.020,1
3752703748.968800,4.332,Sweeping to zero,2.116,2.004,34.989,3.950,0,0,2.000,2.000,0.220,0.020,1
3752703758.968800,3.240,Sweeping to zero,2.115,1.999,34.989,3.976,0,0,2.000,2.000,0.230,0.010,1
3752703768.968800,2.149,Sweeping to zero,2.106,2.000,34.989,4.002,0,0,2.000,2.000,0.050,0.020,1
3752703778.968800,1.116,Sweeping to zero,2.111,2.003,34.989,4.030,0,0,2.000,2.000,0.000,0.020,1
3752703788.968800,0.390,Sweeping to zero,2.099,1.999,34.989,4.050,0,0,2.000,2.000,0.000,0.020,1
3752703798.968800,0.067,Sweeping to zero,2.097,2.000,34.989,3.974,0,0,2.000,2.000,0.000,0.020,1
3752703808.968800,0.003,Sweeping to zero,2.104,1.999,34.989,3.835,0,0,2.000,2.000,0.140,0.020,1
3752703818.968800,0.000,Standby,2.117,1.999,34.989,3.704,0,0,2.000,2.000,0.140,0.020,1
3752703828.968800,0.000,Standby,2.120,2.003,34.991,3.570,0,0,2.000,2.000,0.140,0.020,1
3752703838.968800,0.000,Standby,2.119,1.999,34.991,3.450,0,0,2.000,2.000,0.210,0.010,1
3752703848.968800,0.000,Standby,2.113,1.998,34.994,3.350,0,0,2.000,2.000,0.000,0.020,1
3752703858.968800,0.000,Standby,2.099,2.004,34.996,3.272,0,0,2.000,2.000,0.000,0.020,1
3752703868.968800,0.000,Standby,2.098,1.999,34.999,3.220,0,0,2.000,2.000,0.000,0.010,1
3752703878.968800,0.000,Standby,2.097,1.999,35.001,3.181,0,0,2.000,2.000,0.140,0.020,1
3752703888.968800,0.000,Standby,2.109,2.004,35.002,3.154,0,0,2.000,2.000,0.100,0.020,1
3752703898.968800,0.000,Standby,2.116,1.999,35.004,3.135,0,0,2.000,2.000,0.240,0.020,1
3752703908.968800,0.000,Standby,2.120,2.000,35.005,3.122,0,0,2.000,2.000,0.000,0.020,1
3752703918.968800,0.000,Standby,2.102,2.000,35.006,3.112,0,0,2.000,2.000,0.000,0.020,1
3752703928.968800,0.000,Standby,2.092,1.999,35.007,3.106,0,0,2.000,2.000,0.000,0.020,1
3752703938.968800,0.000,Standby,2.103,2.004,35.007,3.101,0,0,2.000,2.000,0.250,0.020,1
3752703948.968800,0.000,Standby,2.116,1.999,35.007,3.099,0,0,2.000,2.000,0.240,0.010,1
3752703958.968800,0.000,Standby,2.116,2.000,35.007,3.096,0,0,2.000,2.000,0.130,0.020,1
3752703968.968800,0.000,Standby,2.115,2.000,35.006,3.095,0,0,2.000,2.000,0.250,0.020,1
3752703978.968800,0.000,Standby,2.094,1.999,35.005,3.094,0,0,2.000,2.000,0.000,0.020,1
3752703988.968800,0.000,Standby,2.095,2.001,35.005,3.093,0,0,2.000,2.000,0.000,0.020,1
3752703998.968800,0.000,Standby,2.107,1.999,35.004,3.093,0,0,2.000,2.000,0.260,0.020,1
3752704008.968800,0.000,Standby,2.113,1.998,35.004,3.092,0,0,2.000,2.000,0.160,0.020,1
3752704018.968800,0.000,Standby,2.109,2.000,35.003,3.092,0,0,2.000,2.000,0.260,0.020,1
3752704028.968800,0.000,Standby,2.099,1.999,35.002,3.090,0,0,2.000,2.000,0.000,0.020,1
3752704038.968800,0.000,Standby,2.100,2.004,35.001,3.091,0,0,2.000,2.000,0.000,0.020,1
3752704048.968800,0.000,Standby,2.105,2.000,35.000,3.090,0,0,2.000,2.000,0.000,0.010,1
3752704058.968800,0.000,Standby,2.115,1.999,34.999,3.091,0,0,2.000,2.000,0.000,0.020,1
3752704068.968800,0.000,Standby,2.103,2.003,34.999,3.091,0,0,2.000,2.000,0.000,0.020,1
3752704078.968800,0.000,Standby,2.097,1.999,34.998,3.092,0,0,2.000,2.000,0.000,0.020,1
3752704088.968800,0.000,Standby,2.092,2.000,34.997,3.090,0,0,2.000,2.000,0.000,0.020,1
3752704098.968800,0.000,Standby,2.114,1.999,34.996,3.092,0,0,2.000,2.000,0.250,0.020,1
3752704108.968800,0.000,Standby,2.120,1.998,34.995,3.091,0,0,2.000,2.000,0.040,0.020,1
3752704118.968800,0.000,Standby,2.112,2.002,34.995,3.093,0,0,2.000,2.000,0.000,0.020,1
3752704128.968800,0.000,Standby,2.094,1.999,34.994,3.092,0,0,2.000,2.000,0.000,0.020,1
3752704138.968800,0.000,Standby,2.095,2.000,34.993,3.092,0,0,2.000,2.000,0.000,0.020,1
3752704148.968800,0.000,Standby,2.104,1.999,34.993,3.091,0,0,2.000,2.000,0.260,0.010,1
3752704158.968800,0.000,Standby,2.107,1.999,34.992,3.091,0,0,2.000,2.000,0.240,0.020,1
3752704168.968800,0.000,Standby,2.110,2.001,34.992,3.090,0,0,2.000,2.000,0.230,0.020,1
3752704178.968800,0.000,Standby,2.096,1.998,34.991,3.092,0,0,2.000,2.000,0.000,0.010,1
3752704188.968800,0.000,Standby,2.099,2.000,34.990,3.091,0,0,2.000,2.000,0.000,0.020,1
3752704198.968800,0.000,Standby,2.112,1.999,34.989,3.092,0,0,2.000,2.000,0.240,0.020,1
3752704208.968800,0.000,Standby,2.113,1.999,34.989,3.090,0,0,2.000,2.000,0.090,0.020,1
3752704218.968800,0.000,Standby,2.092,2.003,34.988,3.093,0,0,2.000,2.000,0.000,0.020,1
3752704228.968800,0.000,Standby,2.096,1.999,34.987,3.091,0,0,2.000,2.000,0.130,0.020,1
3752704238.968800,0.000,Standby,2.093,2.000,34.987,3.093,0,0,2.000,2.000,0.140,0.020,1
3752704248.968800,0.000,Standby,2.114,1.999,34.987,3.092,0,0,2.000,2.000,0.260,0.020,1
3752704258.968800,0.000,Standby,2.114,1.999,34.986,3.092,0,0,2.000,2.000,0.030,0.020,1
3752704268.968800,0.000,Standby,2.112,2.004,34.986,3.092,0,0,2.000,2.000,0.000,0.020,1
3752704278.968800,0.000,Standby,2.094,1.999,34.985,3.092,0,0,2.000,2.000,0.000,0.020,1
3752704288.968800,0.000,Standby,2.096,2.000,34.984,3.091,0,0,2.000,2.000,0.000,0.020,1
3752704298.968800,0.000,Standby,2.114,1.999,34.984,3.091,0,0,2.000,2.000,0.220,0.020,1
3752704308.968800,0.000,Standby,2.118,1.999,34.984,3.091,0,0,2.000,2.000,0.210,0.020,1
3752704318.968800,0.000,Standby,2.110,2.005,34.984,3.092,0,0,2.000,2.000,0.000,0.020,1
3752704328.968800,0.000,Standby,2.104,1.998,34.983,3.091,0,0,2.000,2.000,0.100,0.010,1
3752704338.968800,0.000,Standby,2.107,1.999,34.983,3.092,0,0,2.000,2.000,0.000,0.020,1
3752704348.968800,0.000,Standby,2.108,2.000,34.983,3.092,0,0,2.000,2.000,0.000,0.020,1
3752704358.968800,0.000,Standby,2.118,1.999,34.982,3.091,0,0,2.000,2.000,0.090,0.020,1
3752704368.968800,0.000,Standby,2.100,2.005,34.982,3.090,0,0,2.000,2.000,0.000,0.020,1
3752704378.968800,0.000,Standby,2.099,1.998,34.982,3.089,0,0,2.000,2.000,0.120,0.020,1
3752704388.968800,0.000,Standby,2.096,2.001,34.982,3.091,0,0,2.000,2.000,0.050,0.020,1
3752704398.968800,0.000,Standby,2.115,1.999,34.982,3.090,0,0,2.000,2.000,0.220,0.020,1
3752704408.968800,0.000,Standby,2.117,1.999,34.982,3.091,0,0,2.000,2.000,0.190,0.020,1
3752704418.968800,0.000,Standby,2.106,2.004,34.982,3.089,0,0,2.000,2.000,0.000,0.020,1
3752704428.968800,0.000,Standby,2.094,1.999,34.981,3.091,0,0,2.000,2.000,0.000,0.010,1
3752704438.968800,0.000,Standby,2.097,1.998,34.981,3.089,0,0,2.000,2.000,0.000,0.020,1
3752704448.968800,0.000,Standby,2.097,2.002,34.981,3.091,0,0,2.000,2.000,0.000,0.020,1
3752704458.968800,0.000,Standby,2.115,1.998,34.980,3.091,0,0,2.000,2.000,0.240,0.010,1
3752704468.968800,0.000,Standby,2.110,2.000,34.980,3.090,0,0,2.000,2.000,0.000,0.020,1
3752704478.968800,0.000,Standby,2.101,1.999,34.980,3.090,0,0,2.000,2.000,0.030,0.020,1
3752704488.968800,0.000,Standby,2.093,1.999,34.979,3.091,0,0,2.000,2.000,0.070,0.020,1
3752704498.968800,0.000,Standby,2.093,2.000,34.979,3.090,0,0,2.000,2.000,0.000,0.020,1
3752704508.968800,0.000,Standby,2.113,1.999,34.979,3.089,0,0,2.000,2.000,0.110,0.010,1
3752704518.968800,0.000,Standby,2.113,1.998,34.978,3.090,0,0,2.000,2.000,0.000,0.020,1
3752704528.968800,0.000,Standby,2.091,2.002,34.978,3.090,0,0,2.000,2.000,0.000,0.020,1
3752704538.968800,0.000,Standby,2.096,1.998,34.978,3.090,0,0,2.000,2.000,0.000,0.010,1
3752704548.968800,0.000,Standby,2.102,1.999,34.978,3.089,0,0,2.000,2.000,0.000,0.020,1
3752704558.968800,0.000,Standby,2.116,2.005,34.978,3.090,0,0,2.000,2.000,0.040,0.020,1
3752704568.968800,0.000,Standby,2.107,1.998,34.977,3.089,0,0,2.000,2.000,0.000,0.020,1
3752704578.968800,0.000,Standby,2.104,2.000,34.977,3.090,0,0,2.000,2.000,0.080,0.020,1
3752704588.968800,0.000,Standby,2.099,1.999,34.977,3.089,0,0,2.000,2.000,0.020,0.020,1
3752704598.968800,0.000,Standby,2.109,1.998,34.976,3.090,0,0,2.000,2.000,0.000,0.020,1
3752704608.968800,0.000,Standby,2.115,2.004,34.976,3.090,0,0,2.000,2.000,0.090,0.020,1
3752704618.968800,0.000,Standby,2.101,1.999,34.975,3.090,0,0,2.000,2.000,0.000,0.020,1
3752704628.968800,0.000,Standby,2.099,2.000,34.975,3.090,0,0,2.000,2.000,0.200,0.020,1
3752704638.968800,0.000,Standby,2.093,1.999,34.975,3.091,0,0,2.000,2.000,0.060,0.020,1
3752704648.968800,0.000,Standby,2.092,1.999,34.975,3.090,0,0,2.000,2.000,0.030,0.020,1
3752704658.968800,0.000,Standby,2.115,2.005,34.975,3.091,0,0,2.000,2.000,0.130,0.020,1
3752704668.968800,0.000,Standby,2.119,1.999,34.975,3.090,0,0,2.000,2.000,0.250,0.010,1
3752704678.968800,0.000,Standby,2.100,2.000,34.975,3.090,0,0,2.000,2.000,0.000,0.020,1
3752704688.968800,0.000,Standby,2.093,1.999,34.974,3.091,0,0,2.000,2.000,0.000,0.020,1
3752704698.968800,0.000,Standby,2.094,1.999,34.973,3.091,0,0,2.000,2.000,0.000,0.020,1
3752704708.968800,0.000,Standby,2.112,2.003,34.973,3.090,0,0,2.000,2.000,0.250,0.020,1
3752704718.968800,0.000,Standby,2.111,1.999,34.973,3.090,0,0,2.000,2.000,0.000,0.020,1
3752704728.968800,0.000,Standby,2.095,1.999,34.973,3.091,0,0,2.000,2.000,0.000,0.020,1
3752704738.968800,0.000,Standby,2.098,2.002,34.973,3.090,0,0,2.000,2.000,0.000,0.020,1
3752704748.968800,0.000,Standby,2.114,1.999,34.973,3.090,0,0,2.000,2.000,0.000,0.020,1
3752704758.968800,0.000,Standby,2.114,2.000,34.973,3.090,0,0,2.000,2.000,0.080,0.020,1
3752704768.968800,0.000,Standby,2.111,2.000,34.973,3.090,0,0,2.000,2.000,0.000,0.010,1
3752704778.968800,0.000,Standby,2.100,1.998,34.973,3.089,0,0,2.000,2.000,0.000,0.020,1
3752704788.968800,0.000,Standby,2.092,2.003,34.973,3.089,0,0,2.000,2.000,0.000,0.020,1
3752704798.968800,0.000,Standby,2.101,1.999,34.974,3.089,0,0,2.000,2.000,0.260,0.020,1
3752704808.968800,0.000,Standby,2.117,1.999,34.973,3.089,0,0,2.000,2.000,0.270,0.020,1
3752704818.968800,0.000,Standby,2.115,2.001,34.974,3.090,0,0,2.000,2.000,0.260,0.010,1
3752704828.968800,0.000,Standby,2.103,1.999,34.974,3.090,0,0,2.000,2.000,0.000,0.010,1
3752704838.968800,0.000,Standby,2.095,1.999,34.974,3.090,0,0,2.000,2.000,0.000,0.020,1
3752704848.968800,0.000,Standby,2.113,1.999,34.975,3.089,0,0,2.000,2.000,0.170,0.020,1
3752704858.968800,0.000,Standby,2.116,1.998,34.974,3.090,0,0,2.000,2.000,0.180,0.020,1
3752704868.968800,0.000,Standby,2.110,2.005,34.974,3.090,0,0,2.000,2.000,0.050,0.020,1
3752704878.968800,0.000,Standby,2.108,1.999,34.974,3.090,0,0,2.000,2.000,0.230,0.020,1
3752704888.968800,0.000,Standby,2.089,2.000,34.974,3.091,0,0,2.000,2.000,0.000,0.020,1
3752704898.968800,0.000,Standby,2.111,1.999,34.974,3.091,0,0,2.000,2.000,0.120,0.020,1
3752704908.968800,0.000,Standby,2.116,1.998,34.973,3.090,0,0,2.000,2.000,0.060,0.020,1
3752704918.968800,0.000,Standby,2.108,2.005,34.974,3.091,0,0,2.000,2.000,0.000,0.020,1
3752704928.968800,0.000,Standby,2.102,1.998,34.974,3.091,0,0,2.000,2.000,0.000,0.010,1
3752704938.968800,0.000,Standby,2.093,2.000,34.974,3.091,0,0,2.000,2.000,0.000,0.020,1
3752704948.968800,0.000,Standby,2.097,2.000,34.974,3.092,0,0,2.000,2.000,0.000,0.020,1
3752704958.968800,0.000,Standby,2.114,1.998,34.974,3.091,0,0,2.000,2.000,0.260,0.020,1
3752704968.968800,0.000,Standby,2.114,2.000,34.974,3.091,0,0,2.000,2.000,0.190,0.020,1
3752704978.968800,0.000,Standby,2.105,1.998,34.974,3.091,0,0,2.000,2.000,0.070,0.020,1
3752704988.968800,0.000,Standby,2.091,2.000,34.974,3.091,0,0,2.000,2.000,0.000,0.020,1
3752704998.968800,0.000,Standby,2.105,2.000,34.974,3.091,0,0,2.000,2.000,0.000,0.020,1
3752705008.968800,0.000,Standby,2.102,2.000,34.974,3.090,0,0,2.000,2.000,0.000,0.020,1
3752705018.968800,0.000,Standby,2.112,2.000,34.973,3.091,0,0,2.000,2.000,0.240,0.020,1
3752705028.968800,0.000,Standby,2.103,2.000,34.973,3.090,0,0,2.000,2.000,0.100,0.020,1
3752705038.968800,0.000,Standby,2.098,2.000,34.973,3.090,0,0,2.000,2.000,0.000,0.020,1
3752705048.968800,0.000,Standby,2.098,2.000,34.973,3.089,0,0,2.000,2.000,0.000,0.020,1
3752705058.968800,0.000,Standby,2.113,2.000,34.972,3.089,0,0,2.000,2.000,0.240,0.020,1
3752705068.968800,0.000,Standby,2.120,2.000,34.972,3.089,0,0,2.000,2.000,0.190,0.020,1
3752705078.968800,0.000,Standby,2.109,2.000,34.972,3.089,0,0,2.000,2.000,0.170,0.020,1
3752705088.968800,0.000,Standby,2.094,2.000,34.972,3.091,0,0,2.000,2.000,0.000,0.020,1
3752705098.968800,0.000,Standby,2.105,2.000,34.972,3.089,0,0,2.000,2.000,0.000,0.020,1
3752705108.968800,0.000,Standby,2.116,1.999,34.971,3.090,0,0,2.000,2.000,0.190,0.020,1
3752705118.968800,0.000,Standby,2.113,2.000,34.971,3.089,0,0,2.000,2.000,0.250,0.020,1
3752705128.968800,0.000,Standby,2.096,2.000,34.971,3.090,0,0,2.000,2.000,0.000,0.020,1
3752705138.968800,0.000,Standby,2.092,2.000,34.971,3.089,0,0,2.000,2.000,0.050,0.020,1
3752705148.968800,0.000,Standby,2.105,2.000,34.971,3.090,0,0,2.000,2.000,0.000,0.020,1
3752705158.968800,0.000,Standby,2.115,2.000,34.971,3.088,0,0,2.000,2.000,0.160,0.020,1
3752705168.968800,0.000,Standby,2.112,2.000,34.971,3.089,0,0,2.000,2.000,0.250,0.020,1
3752705178.968800,0.000,Standby,2.102,2.000,34.971,3.089,0,0,2.000,2.000,0.090,0.020,1
3752705188.968800,0.000,Standby,2.094,2.000,34.971,3.089,0,0,2.000,2.000,0.000,0.020,1
3752705198.968800,0.000,Standby,2.110,2.000,34.971,3.089,0,0,2.000,2.000,0.000,0.020,1
3752705208.968800,0.000,Standby,2.116,2.000,34.970,3.089,0,0,2.000,2.000,0.260,0.020,1
3752705218.968800,0.000,Standby,2.114,2.000,34.970,3.089,0,0,2.000,2.000,0.230,0.020,1
3752705228.968800,0.000,Standby,2.097,2.000,34.970,3.088,0,0,2.000,2.000,0.000,0.020,1
3752705238.968800,0.000,Standby,2.096,2.000,34.970,3.089,0,0,2.000,2.000,0.000,0.020,1
3752705248.968800,0.000,Standby,2.106,2.000,34.970,3.088,0,0,2.000,2.000,0.000,0.020,1
3752705258.968800,0.000,Standby,2.115,2.000,34.970,3.090,0,0,2.000,2.000,0.210,0.020,1
3752705268.968800,0.000,Standby,2.107,2.001,34.970,3.089,0,0,2.000,2.000,0.000,0.020,1
3752705278.968800,0.000,Standby,2.096,2.000,34.970,3.089,0,0,2.000,2.000,0.040,0.020,1
3752705288.968800,0.000,Standby,2.093,2.000,34.970,3.089,0,0,2.000,2.000,0.000,0.020,1
3752705298.968800,0.000,Standby,2.108,2.000,34.970,3.089,0,0,2.000,2.000,0.000,0.020,1
3752705308.968800,0.000,Standby,2.116,2.000,34.970,3.089,0,0,2.000,2.000,0.160,0.020,1
3752705318.968800,0.000,Standby,2.110,2.000,34.970,3.088,0,0,2.000,2.000,0.080,0.020,1
3752705328.968800,0.000,Standby,2.097,1.999,34.971,3.088,0,0,2.000,2.000,0.000,0.020,1
3752705338.968800,0.000,Standby,2.101,2.001,34.970,3.088,0,0,2.000,2.000,0.000,0.020,1
3752705348.968800,0.000,Standby,2.102,2.000,34.970,3.089,0,0,2.000,2.000,0.000,0.020,1
3752705358.968800,0.000,Standby,2.113,2.000,34.970,3.088,0,0,2.000,2.000,0.220,0.020,1
3752705368.968800,0.000,Standby,2.110,2.000,34.970,3.089,0,0,2.000,2.000,0.130,0.020,1
3752705378.968800,0.000,Standby,2.096,1.999,34.970,3.090,0,0,2.000,2.000,0.000,0.020,1
