[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, 9T mag, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Field(Oe),Field Status,TempA(K),TempB(K),TempC(K),TempD(K),Ramp1,Ramp2,Setpoint1,Setpoint2,Output1(%),Output2(%),Temp Status,in plane position,out plane position
3785151382.478000,0,1,12.000,11.999,36.071,3.102,0,0,12.000,12.000,0.160,0.940,1,113.628266,-21.979648
3785151412.478000,0,1,12.000,12.002,36.069,3.102,0,0,12.000,12.000,0.160,0.970,1,115.063029,-21.979648
3785151442.478000,0,1,12.000,12.005,36.068,3.103,0,0,12.000,12.000,0.160,0.950,1,115.732827,-21.979648
3785151472.478000,0,1,12.000,11.998,36.066,3.103,0,0,12.000,12.000,0.160,0.950,1,117.555911,-21.979648
3785151502.478000,0,1,12.000,11.995,36.065,3.101,0,0,12.000,12.000,0.160,0.970,1,116.973093,-21.979648
3785151532.478000,0,1,12.000,12.000,36.064,3.101,0,0,12.000,12.000,0.160,0.980,1,117.004100,-21.979648
3785151562.478000,0,1,12.000,12.008,36.065,3.101,0,0,12.000,12.000,0.160,0.940,1,117.197120,-21.979648
3785151592.478000,0,1,11.999,11.998,36.065,3.103,0,0,12.000,12.000,0.160,0.950,1,116.218195,-21.979648
3785151622.478000,0,1,11.999,11.993,36.064,3.102,0,0,12.000,12.000,0.160,0.980,1,118.957252,-21.979648
3785151652.478000,0,1,12.000,12.003,36.062,3.103,0,0,12.000,12.000,0.160,0.970,1,119.013896,-21.979648
3785151682.478000,0,1,12.000,11.997,36.062,3.103,0,0,12.000,12.000,0.160,0.970,1,119.957385,-21.979648
3785151712.478000,0,1,11.999,11.998,36.062,3.103,0,0,12.000,12.000,0.160,0.950,1,117.156852,-21.979648
3785151742.478000,0,1,12.000,12.000,36.062,3.102,0,0,12.000,12.000,0.160,0.940,1,120.428391,-21.979648
3785151772.478000,0,1,12.000,12.002,36.063,3.101,0,0,12.000,12.000,0.160,0.980,1,120.996712,-21.979648
3785151802.478000,0,1,12.000,12.007,36.063,3.102,0,0,12.000,12.000,0.160,0.950,1,121.792952,-21.979648
3785151832.478000,0,1,12.000,11.998,36.063,3.103,0,0,12.000,12.000,0.160,0.980,1,121.998456,-21.979648
3785151862.478000,0,1,12.000,11.996,36.063,3.102,0,0,12.000,12.000,0.160,0.980,1,122.993488,-21.979648
3785151892.478000,0,1,12.000,12.004,36.061,3.102,0,0,12.000,12.000,0.160,0.950,1,123.275501,-21.979648
3785151922.478000,0,1,12.000,12.002,36.060,3.102,0,0,12.000,12.000,0.160,0.950,1,125.127847,-21.979648
3785151952.478000,0,1,12.000,12.001,36.058,3.101,0,0,12.000,12.000,0.160,0.940,1,125.067445,-21.979648
3785151982.478000,0,1,12.000,11.999,36.056,3.100,0,0,12.000,12.000,0.160,0.980,1,124.999659,-21.979648
3785152012.478000,0,1,12.000,11.995,36.056,3.099,0,0,12.000,12.000,0.160,0.980,1,125.994155,-21.979648
3785152042.478000,0,1,12.000,12.002,36.055,3.100,0,0,12.000,12.000,0.160,0.960,1,126.354691,-21.979648
3785152072.478000,0,1,12.000,12.003,36.055,3.101,0,0,12.000,12.000,0.160,0.960,1,127.041938,-21.979648
3785152102.478000,0,1,12.000,12.003,36.054,3.100,0,0,12.000,12.000,0.160,0.970,1,126.948247,-21.979648
3785152132.478000,0,1,12.000,11.999,36.052,3.101,0,0,12.000,12.000,0.160,0.980,1,126.959925,-21.979648
3785152179.643000,0,1,12.000,12.001,36.050,3.100,0,0,12.000,12.000,0.160,0.980,1,126.973482,-21.979648
3785152209.643000,0,1,12.000,11.999,36.048,3.099,0,0,12.000,12.000,0.160,0.980,1,126.982073,-21.979648
3785152239.643000,0,1,12.000,11.998,36.047,3.099,0,0,12.000,12.000,0.160,0.980,1,127.153885,-21.979648
3785152269.643000,0,1,12.000,11.999,36.046,3.099,0,0,12.000,12.000,0.160,0.970,1,128.022742,-21.979648
3785152299.643000,0,1,12.000,12.002,36.046,3.101,0,0,12.000,12.000,0.160,0.960,1,128.385426,-21.979648
3785152329.643000,0,1,12.000,12.001,36.045,3.100,0,0,12.000,12.000,0.160,0.970,1,128.996432,-21.979648
3785152359.643000,0,1,12.000,11.992,36.044,3.101,0,0,12.000,12.000,0.160,0.980,1,130.002605,-21.979648
3785152389.643000,0,1,12.000,12.006,36.044,3.102,0,0,12.000,12.000,0.160,0.950,1,130.795222,-21.979648
3785152419.643000,0,1,12.000,12.001,36.041,3.101,0,0,12.000,12.000,0.160,0.980,1,131.002872,-21.979648
3785152449.643000,0,1,12.000,11.996,36.040,3.101,0,0,12.000,12.000,0.160,0.980,1,132.003140,-21.979648
3785152479.643000,0,1,12.000,12.003,36.042,3.099,0,0,12.000,12.000,0.160,0.950,1,132.923407,-21.979648
3785152509.643000,0,1,12.000,11.999,36.041,3.100,0,0,12.000,12.000,0.160,0.980,1,132.998306,-21.979648
3785152539.643000,0,1,12.000,11.999,36.041,3.100,0,0,12.000,12.000,0.160,0.960,1,134.001123,-21.979648
3785152569.643000,0,1,12.000,12.009,36.041,3.100,0,0,12.000,12.000,0.160,0.940,1,134.717095,-21.979648
3785152599.643000,0,1,12.000,12.003,36.039,3.100,0,0,12.000,12.000,0.160,0.970,1,135.004612,-21.979648
3785152629.643000,0,1,12.001,12.006,36.039,3.101,0,0,12.000,12.000,0.160,0.970,1,135.223806,-21.979648
3785152659.643000,0,1,12.000,12.002,36.038,3.100,0,0,12.000,12.000,0.160,0.960,1,135.434410,-21.979648
3785152689.643000,0,1,12.000,12.000,36.038,3.099,0,0,12.000,12.000,0.160,0.980,1,135.402464,-21.979648
3785152719.643000,0,1,12.000,12.001,36.039,3.100,0,0,12.000,12.000,0.160,0.960,1,135.869980,-21.979648
3785152734.093000,0,1,12.000,11.999,36.039,3.101,0,0,12.000,12.000,0.160,0.980,1,135.771993,-21.979648
3785152764.093000,0,1,12.000,11.996,36.040,3.101,0,0,12.000,12.000,0.160,0.990,1,135.772396,-21.979648
3785152794.093000,0,1,12.000,11.999,36.040,3.102,0,0,12.000,12.000,0.160,0.990,1,135.002733,-21.979648
3785152824.093000,0,1,11.999,11.994,36.039,3.101,0,0,12.000,12.000,0.160,0.990,1,136.073469,-21.979648
3785152854.093000,0,1,12.000,12.001,36.039,3.101,0,0,12.000,12.000,0.160,0.980,1,136.027563,-21.979648
3785152884.093000,0,1,12.000,12.002,36.037,3.100,0,0,12.000,12.000,0.160,0.970,1,136.003000,-21.979648
3785152914.093000,0,1,11.999,11.994,36.038,3.099,0,0,12.000,12.000,0.160,0.980,1,137.052394,-21.979648
3785152944.093000,0,1,12.000,12.000,36.039,3.099,0,0,12.000,12.000,0.160,0.980,1,137.003938,-21.979648
3785152974.093000,0,1,12.000,11.999,36.040,3.100,0,0,12.000,12.000,0.160,0.980,1,138.069842,-21.979648
3785153004.093000,0,1,12.000,12.006,36.039,3.100,0,0,12.000,12.000,0.160,0.960,1,138.026353,-21.979648
3785153034.093000,0,1,12.000,12.003,36.039,3.100,0,0,12.000,12.000,0.160,0.960,1,138.426352,-21.979648
3785153064.093000,0,1,12.000,12.002,36.036,3.100,0,0,12.000,12.000,0.160,0.980,1,139.053197,-21.979648
3785153094.093000,0,1,12.000,12.002,36.036,3.100,0,0,12.000,12.000,0.160,0.970,1,139.472793,-21.979648
3785153124.093000,0,1,12.000,12.004,36.034,3.099,0,0,12.000,12.000,0.160,0.960,1,140.040444,-21.979648
3785153154.093000,0,1,12.000,11.996,36.034,3.098,0,0,12.000,12.000,0.160,0.990,1,140.004605,-21.979648
3785153184.097000,0,1,12.000,11.994,36.033,3.098,0,0,12.000,12.000,0.160,0.980,1,141.104469,-21.979648
3785153214.097000,0,1,12.000,12.004,36.033,3.099,0,0,12.000,12.000,0.160,0.960,1,141.041919,-21.979648
3785153244.097000,0,1,12.000,12.002,36.032,3.100,0,0,12.000,12.000,0.160,0.980,1,141.004603,-21.979648
3785153274.097000,0,1,12.000,12.001,36.031,3.100,0,0,12.000,12.000,0.160,0.970,1,142.070105,-21.979648
3785153303.161000,0,1,12.000,12.002,36.029,3.100,0,0,12.000,12.000,0.160,0.960,1,142.025676,-21.979648
3785153461.535000,0,1,11.999,11.996,36.027,3.099,0,0,12.000,12.000,0.160,0.990,1,142.025273,-21.979648
3785153491.535000,0,1,12.000,12.002,36.026,3.101,0,0,12.000,12.000,0.160,0.970,1,142.024870,-21.979648
3785153521.535000,0,1,11.999,11.994,36.025,3.099,0,0,12.000,12.000,0.160,1.000,1,142.025005,-21.979648
3785153551.535000,0,1,12.000,12.000,36.024,3.100,0,0,12.000,12.000,0.160,0.980,1,142.024468,-21.979648
3785153581.535000,0,1,12.000,12.000,36.023,3.100,0,0,12.000,12.000,0.160,0.980,1,142.024602,-21.979648
3785153611.535000,0,1,12.000,11.998,36.022,3.099,0,0,12.000,12.000,0.160,0.960,1,140.024739,-21.979648
3785153641.535000,0,1,12.000,12.000,36.023,3.099,0,0,12.000,12.000,0.160,0.980,1,140.004471,-21.979648
3785153671.535000,0,1,12.000,11.998,36.023,3.100,0,0,12.000,12.000,0.160,0.980,1,141.059503,-21.979648
3785153701.535000,0,1,12.000,11.996,36.024,3.100,0,0,12.000,12.000,0.160,0.990,1,141.003798,-21.979648
3785153731.535000,0,1,12.000,11.995,36.025,3.100,0,0,12.000,12.000,0.160,0.980,1,142.112790,-21.979648
3785153761.535000,0,1,12.000,11.997,36.024,3.100,0,0,12.000,12.000,0.160,0.990,1,142.036011,-21.979648
3785153791.535000,0,1,12.000,12.002,36.024,3.100,0,0,12.000,12.000,0.160,0.960,1,142.211045,-21.979648
3785153821.535000,0,1,12.000,12.003,36.023,3.100,0,0,12.000,12.000,0.160,0.960,1,143.036815,-21.979648
3785153851.535000,0,1,12.000,11.999,36.023,3.099,0,0,12.000,12.000,0.160,0.980,1,143.004064,-21.979648
3785153881.535000,0,1,12.000,11.999,36.023,3.099,0,0,12.000,12.000,0.160,0.980,1,144.039364,-21.979648
3785153911.535000,0,1,12.000,12.000,36.023,3.100,0,0,12.000,12.000,0.160,0.980,1,144.263659,-21.979648
3785153941.535000,0,1,12.000,12.000,36.023,3.100,0,0,12.000,12.000,0.160,0.980,1,145.026074,-21.979648
3785153971.535000,0,1,12.000,12.003,36.023,3.100,0,0,12.000,12.000,0.160,0.960,1,145.644194,-21.979648
3785154001.535000,0,1,12.000,11.997,36.021,3.101,0,0,12.000,12.000,0.160,0.990,1,146.072784,-21.979648
3785154031.535000,0,1,12.000,11.997,36.020,3.101,0,0,12.000,12.000,0.160,0.990,1,146.020301,-21.979648
3785154061.535000,0,1,12.000,12.004,36.019,3.100,0,0,12.000,12.000,0.160,0.960,1,146.447817,-21.979648
3785154091.535000,0,1,12.000,11.999,36.018,3.098,0,0,12.000,12.000,0.160,0.980,1,147.051709,-21.979648
3785154121.535000,0,1,12.000,11.995,36.017,3.099,0,0,12.000,12.000,0.160,0.990,1,147.004192,-21.979648
3785154151.535000,0,1,12.000,11.998,36.018,3.099,0,0,12.000,12.000,0.160,0.980,1,148.004325,-21.979648
3785154181.535000,0,1,12.000,11.994,36.017,3.099,0,0,12.000,12.000,0.160,0.980,1,149.004995,-21.979648
3785154211.535000,0,1,12.000,11.993,36.016,3.099,0,0,12.000,12.000,0.160,0.990,1,150.010765,-21.979648
3785154241.535000,0,1,12.000,11.997,36.015,3.100,0,0,12.000,12.000,0.160,0.970,1,151.149153,-21.979648
3785154271.535000,0,1,12.000,11.998,36.013,3.100,0,0,12.000,12.000,0.160,0.990,1,151.064455,-21.979648
3785154301.535000,0,1,12.001,12.003,36.012,3.099,0,0,12.000,12.000,0.160,0.980,1,151.003918,0.000000
3785154331.535000,0,1,12.000,11.994,36.012,3.098,0,0,12.000,12.000,0.160,0.980,1,152.062172,-21.979648
3785154361.535000,0,1,12.000,11.998,36.011,3.098,0,0,12.000,12.000,0.160,0.990,1,152.003380,-21.979648
3785154391.535000,0,1,12.000,11.998,36.011,3.099,0,0,12.000,12.000,0.160,0.960,1,153.138546,-21.979648
3785154421.535000,0,1,12.000,12.003,36.011,3.099,0,0,12.000,12.000,0.160,0.980,1,153.047003,-21.979648
3785154451.535000,0,1,12.000,11.999,36.010,3.100,0,0,12.000,12.000,0.160,0.990,1,153.028479,-21.979648
3785154481.535000,0,1,12.000,12.005,36.009,3.100,0,0,12.000,12.000,0.160,0.960,1,153.387271,-21.979648
3785154511.535000,0,1,12.000,11.998,36.008,3.099,0,0,12.000,12.000,0.160,0.990,1,154.082035,-21.979648
3785154541.535000,0,1,12.000,12.001,36.008,3.098,0,0,12.000,12.000,0.160,0.980,1,154.038142,-21.979648
3785154571.535000,0,1,12.001,12.004,36.008,3.098,0,0,12.000,12.000,0.160,0.970,1,154.010089,-21.979648
3785154601.535000,0,1,12.000,11.999,36.008,3.099,0,0,12.000,12.000,0.160,0.960,1,155.188610,-21.979648
3785154631.535000,0,1,12.000,11.996,36.009,3.100,0,0,12.000,12.000,0.160,0.990,1,155.087402,-21.979648
3785154661.535000,0,1,12.000,11.999,36.008,3.100,0,0,12.000,12.000,0.160,0.970,1,155.033846,-21.979648
3785154691.535000,0,1,12.000,12.001,36.008,3.099,0,0,12.000,12.000,0.160,0.980,1,155.005658,-21.979648
3785154721.535000,0,1,12.000,11.997,36.007,3.100,0,0,12.000,12.000,0.160,0.960,1,156.176797,-21.979648
3785154751.535000,0,1,12.000,12.000,36.006,3.099,0,0,12.000,12.000,0.160,0.980,1,156.108206,-21.979648
3785154781.535000,0,1,12.000,12.001,36.007,3.099,0,0,12.000,12.000,0.160,0.980,1,156.016394,-21.979648
3785154811.535000,0,1,12.000,12.008,36.009,3.099,0,0,12.000,12.000,0.160,0.950,1,156.867937,-21.979648
3785154841.535000,0,1,12.000,11.999,36.010,3.100,0,0,12.000,12.000,0.160,0.980,1,157.105789,-21.979648
3785154871.535000,0,1,12.000,11.999,36.010,3.099,0,0,12.000,12.000,0.160,0.980,1,157.049950,-21.979648
3785154901.535000,0,1,12.000,11.999,36.010,3.100,0,0,12.000,12.000,0.160,0.980,1,157.030487,-21.979648
3785154931.535000,0,1,12.000,12.000,36.011,3.100,0,0,12.000,12.000,0.160,0.990,1,157.018004,-21.979648
3785154961.535000,0,1,12.000,12.000,36.010,3.100,0,0,12.000,12.000,0.160,0.980,1,157.002568,-21.979648
3785154991.535000,0,1,11.999,11.990,36.011,3.098,0,0,12.000,12.000,0.160,0.980,1,158.184982,-21.979648
3785155021.535000,0,1,12.001,12.007,36.011,3.098,0,0,12.000,12.000,0.160,0.960,1,158.076123,-21.979648
3785155051.535000,0,1,12.000,11.999,36.011,3.098,0,0,12.000,12.000,0.160,0.980,1,158.004177,-21.979648
3785155081.535000,0,1,12.000,11.998,36.011,3.100,0,0,12.000,12.000,0.160,0.980,1,159.154108,-21.979648
3785155111.535000,0,1,12.000,12.004,36.011,3.099,0,0,12.000,12.000,0.160,0.960,1,159.058806,-21.979648
3785155141.535000,0,1,12.000,12.001,36.010,3.100,0,0,12.000,12.000,0.160,0.980,1,159.004041,-21.979648
3785155171.535000,0,1,12.000,11.998,36.008,3.099,0,0,12.000,12.000,0.160,0.990,1,160.060281,-21.979648
3785155201.535000,0,1,12.000,11.998,36.007,3.098,0,0,12.000,12.000,0.160,0.980,1,160.003369,-21.979648
3785155231.535000,0,1,12.000,12.006,36.006,3.098,0,0,12.000,12.000,0.160,0.970,1,160.003235,-21.979648
3785155261.535000,0,1,12.000,12.003,36.007,3.097,0,0,12.000,12.000,0.160,0.980,1,160.003906,-21.979648
3785155291.535000,0,1,12.000,12.002,36.007,3.099,0,0,12.000,12.000,0.160,0.970,1,160.003369,-21.979648
3785155321.535000,0,1,12.000,12.001,36.006,3.099,0,0,12.000,12.000,0.160,0.990,1,160.001221,-21.979648
3785155351.535000,0,1,12.000,12.000,36.005,3.100,0,0,12.000,12.000,0.160,0.980,1,160.002161,-21.979648
3785155381.535000,0,1,12.000,12.003,36.005,3.099,0,0,12.000,12.000,0.160,0.980,1,160.002161,-21.979648
3785155411.535000,0,1,12.000,12.002,36.004,3.099,0,0,12.000,12.000,0.160,0.980,1,160.002161,-21.979648
3785155441.535000,0,1,12.000,11.994,36.003,3.098,0,0,12.000,12.000,0.160,1.000,1,160.001087,-21.979648
3785155471.535000,0,1,12.000,11.997,36.004,3.097,0,0,12.000,12.000,0.160,1.000,1,160.001624,-21.979648
3785155501.535000,0,1,12.000,12.000,36.005,3.097,0,0,12.000,12.000,0.160,0.980,1,160.003637,-21.979648
3785155531.535000,0,1,12.000,12.001,36.005,3.098,0,0,12.000,12.000,0.160,0.980,1,160.002429,-21.979648
3785155561.535000,0,1,12.001,12.004,36.006,3.099,0,0,12.000,12.000,0.160,0.980,1,160.003906,-21.979648
3785155591.535000,0,1,12.000,11.998,36.005,3.099,0,0,12.000,12.000,0.160,0.990,1,160.004040,-21.979648
3785155621.535000,0,1,12.000,12.002,36.005,3.100,0,0,12.000,12.000,0.160,0.980,1,160.003906,-21.979648
3785155651.535000,0,1,12.000,11.996,36.004,3.100,0,0,12.000,12.000,0.160,0.990,1,160.004040,-21.979648
3785155681.535000,0,1,12.000,12.000,36.004,3.098,0,0,12.000,12.000,0.160,0.990,1,160.004174,-21.979648
3785155711.535000,0,1,12.000,11.999,36.005,3.096,0,0,12.000,12.000,0.160,0.990,1,160.004308,-21.979648
3785155741.535000,0,1,12.000,12.003,36.005,3.098,0,0,12.000,12.000,0.160,0.980,1,160.004577,-21.979648
3785155771.535000,0,1,12.000,12.000,36.005,3.100,0,0,12.000,12.000,0.160,0.970,1,160.003100,-21.979648
3785155801.535000,0,1,12.000,12.001,36.006,3.100,0,0,12.000,12.000,0.160,0.980,1,160.003369,-21.979648
3785155831.535000,0,1,12.000,12.001,36.005,3.099,0,0,12.000,12.000,0.160,0.970,1,160.004174,-21.979648
3785155861.535000,0,1,12.000,12.000,36.005,3.100,0,0,12.000,12.000,0.160,0.970,1,160.003771,-21.979648
3785155891.535000,0,1,12.000,11.998,36.004,3.099,0,0,12.000,12.000,0.160,0.990,1,160.003503,-21.979648
3785155921.535000,0,1,12.000,11.998,36.005,3.097,0,0,12.000,12.000,0.160,0.990,1,160.003906,-21.979648
3785155951.535000,0,1,12.000,12.000,36.006,3.097,0,0,12.000,12.000,0.160,0.980,1,160.003637,-21.979648
3785155981.535000,0,1,12.000,12.002,36.007,3.098,0,0,12.000,12.000,0.160,0.980,1,160.002026,-21.979648
3785156011.535000,0,1,12.000,11.998,36.007,3.099,0,0,12.000,12.000,0.160,0.990,1,160.002832,-21.979648
3785156041.535000,0,1,11.999,11.996,36.007,3.099,0,0,12.000,12.000,0.160,0.990,1,160.002563,-21.979648
3785156071.535000,0,1,12.000,11.999,36.006,3.099,0,0,12.000,12.000,0.160,0.990,1,160.002026,-21.979648
3785156101.535000,0,1,12.000,12.000,36.006,3.099,0,0,12.000,12.000,0.160,0.980,1,160.001624,-21.979648
3785156131.535000,0,1,12.000,12.000,36.006,3.098,0,0,12.000,12.000,0.160,0.980,1,160.002429,-21.979648
3785156161.535000,0,1,12.000,12.002,36.006,3.097,0,0,12.000,12.000,0.160,0.980,1,160.002161,-21.979648
3785156191.535000,0,1,12.000,12.001,36.006,3.097,0,0,12.000,12.000,0.160,0.990,1,160.002563,-21.979648
3785156221.535000,0,1,12.000,11.997,36.007,3.097,0,0,12.000,12.000,0.160,0.990,1,160.001355,-21.979648
3785156251.535000,0,1,12.000,12.002,36.007,3.098,0,0,12.000,12.000,0.160,0.970,1,160.002698,-21.979648
3785156281.535000,0,1,12.000,12.000,36.004,3.099,0,0,12.000,12.000,0.160,0.980,1,160.002832,-21.979648
3785156311.535000,0,1,12.000,12.003,36.004,3.098,0,0,12.000,12.000,0.160,0.980,1,160.002563,-21.979648
3785156341.535000,0,1,12.000,11.998,36.002,3.098,0,0,12.000,12.000,0.160,0.990,1,160.002429,-21.979648
3785156371.535000,0,1,12.000,12.001,36.003,3.098,0,0,12.000,12.000,0.160,0.980,1,160.002698,-21.979648
3785156401.535000,0,1,12.000,11.999,36.003,3.097,0,0,12.000,12.000,0.160,0.980,1,160.002966,-21.979648
3785156431.535000,0,1,12.000,12.002,36.003,3.097,0,0,12.000,12.000,0.160,0.980,1,160.000550,-21.979648
3785156461.535000,0,1,12.000,11.999,36.003,3.098,0,0,12.000,12.000,0.160,0.980,1,160.001490,-21.979648
3785156491.535000,0,1,12.000,12.000,36.003,3.098,0,0,12.000,12.000,0.160,0.980,1,160.002295,-21.979648
3785156521.535000,0,1,12.000,12.002,36.002,3.099,0,0,12.000,12.000,0.160,0.970,1,160.002563,-21.979648
3785156551.535000,0,1,12.000,12.001,36.002,3.100,0,0,12.000,12.000,0.160,0.980,1,160.002429,-21.979648
3785156581.535000,0,1,12.000,11.999,36.001,3.099,0,0,12.000,12.000,0.160,0.980,1,160.003100,-21.979648
3785156611.535000,0,1,12.000,12.002,36.001,3.099,0,0,12.000,12.000,0.160,0.980,1,160.003637,-21.979648
3785156641.535000,0,1,12.000,12.000,36.002,3.098,0,0,12.000,12.000,0.160,0.960,1,160.002832,-21.979648
