[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, quantum design, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Temp(K),Temp Status,Field(Oe),Field Status,Chamber Status2
3809988800.572318,300.000000,Standby,0.000000,StablePersistent,Sealed
3809988830.573185,300.000000,Standby,0.000000,StablePersistent,Sealed
3809988860.573766,300.000000,Standby,0.000000,StablePersistent,Sealed
3809988890.573858,300.000000,Standby,0.000000,StablePersistent,Sealed
3809988920.573981,300.000000,Standby,0.000000,StablePersistent,Sealed
3809988950.574321,300.000000,Standby,0.000000,StablePersistent,Sealed
3809988980.574727,300.000000,Standby,0.000000,StablePersistent,Sealed
3809989010.575497,300.000000,Standby,0.000000,StablePersistent,Sealed
3809989040.576227,300.000000,Standby,0.000000,StablePersistent,Sealed
3809989070.577101,300.000000,Standby,0.000000,StablePersistent,Sealed
3809989100.577271,300.000000,Standby,0.000000,StablePersistent,Sealed
3809989130.577442,300.000000,Standby,0.000000,StablePersistent,Sealed
3809989160.577712,300.000000,Standby,0.000000,StablePersistent,Sealed
3809989190.578547,300.000000,Standby,0.000000,StablePersistent,Sealed
3809989220.578785,300.000000,Standby,0.000000,StablePersistent,Sealed
3809989250.579618,300.000000,Standby,0.000000,StablePersistent,Sealed
3809989280.580609,300.000000,Standby,0.000000,StablePersistent,Sealed
3809989310.580912,300.000000,Standby,0.000000,StablePersistent,Sealed
