[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, quantum design, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Temp(K),Temp Status,Field(Oe),Field Status,Chamber Status2
3799384606.511749,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799384636.512483,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799384666.512756,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799384696.513409,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799384726.513901,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799384756.513935,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799384786.514698,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799384816.515282,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799384846.515500,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799384876.516398,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799384906.516909,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799384936.517112,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799384966.517788,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799384996.518428,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799385026.518561,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799385056.519145,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799385086.519759,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799385116.520710,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799385146.520882,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799385176.521162,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799385206.521514,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799385236.522386,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799385266.522565,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799385296.523497,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799385326.524450,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799385356.524872,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799385811.500082,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799385841.500580,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799385871.500858,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799385901.501393,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799385931.501517,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799385961.502493,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799385991.502889,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386021.503804,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386051.504698,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386081.505070,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386111.505942,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386141.506692,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386171.506989,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386201.507558,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386231.508068,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386261.508489,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386291.509099,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386321.509513,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386351.509568,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386381.509583,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386411.510121,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386441.510289,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386471.511014,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386501.511403,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386531.512206,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386561.512398,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386591.513301,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386621.513572,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386651.514342,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386681.515013,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386711.515178,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386741.516115,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799386771.516450,300.000000,Stable,1000.000000,StablePersistent,Sealed
3799403673.500000,300.000000,Stable,1000.000000,StablePersistent,Sealed
