[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, quantum design, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Temp(K),Temp Status,Field(Oe),Field Status,Chamber Status2
3802752576.802215,290.000000,Stable,0.000000,StablePersistent,Sealed
3802752625.307532,290.000000,Stable,0.000000,StablePersistent,Sealed
3802752655.308137,290.000000,Stable,0.000000,StablePersistent,Sealed
3802752672.088142,290.000000,Stable,0.000000,StablePersistent,Sealed
3802755330.550178,290.000000,Stable,0.000000,StablePersistent,Sealed
3802755360.550910,290.000000,Stable,0.000000,StablePersistent,Sealed
3802755390.551396,290.000000,Stable,0.000000,StablePersistent,Sealed
3802755420.552243,290.000000,Stable,0.000000,StablePersistent,Sealed
3802755450.553019,290.000000,Stable,0.000000,StablePersistent,Sealed
3802755480.553086,290.000000,Stable,0.000000,StablePersistent,Sealed
3802755506.747392,290.000000,Stable,0.000000,StablePersistent,Sealed
3802755609.442202,290.000000,Stable,0.000000,StablePersistent,Sealed
3802755633.126534,290.000000,Stable,0.000000,StablePersistent,Sealed
3802755663.127009,290.000000,Stable,0.000000,StablePersistent,Sealed
3802755693.127354,290.000000,Stable,0.000000,StablePersistent,Sealed
3802755723.127362,290.000000,Stable,0.000000,StablePersistent,Sealed
3802755753.127853,290.000000,Stable,0.000000,StablePersistent,Sealed
3802755823.525542,290.000000,Stable,0.000000,StablePersistent,Sealed
3802755849.681646,290.000000,Stable,0.000000,StablePersistent,Sealed
3802757825.500661,290.000000,Stable,0.000000,MagnetUnknown,Sealed
3802757855.501162,290.000000,Stable,0.000000,StablePersistent,Sealed
3802757885.501655,290.000000,Near,0.000000,StablePersistent,Sealed
3802757915.502450,290.166656,Near,0.000000,StablePersistent,Sealed
3802757945.502561,295.166351,Tracking,0.000000,StablePersistent,Sealed
3802757975.503354,300.000000,Tracking,0.000000,StablePersistent,Sealed
3802758005.504154,300.000000,Near,0.000000,StablePersistent,Sealed
3802758035.504600,300.000000,Near,0.000000,StablePersistent,Sealed
3802758065.505033,300.000000,Stable,0.000000,StablePersistent,Sealed
3802758095.505796,300.000000,Stable,0.000000,StablePersistent,Sealed
3802758125.506117,300.000000,Stable,0.000000,StablePersistent,Sealed
3802758155.506802,300.000000,Stable,0.000000,StablePersistent,Sealed
3802758185.507156,300.000000,Stable,0.000000,StablePersistent,Sealed
3802758215.507261,300.000000,Stable,0.000000,StablePersistent,Sealed
3802758245.508064,300.000000,Stable,0.000000,StablePersistent,Sealed
