[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, 9T mag, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Field(Oe),Field Status,TempA(K),TempB(K),TempC(K),TempD(K),Ramp1,Ramp2,Setpoint1,Setpoint2,Output1(%),Output2(%),Temp Status
3749100516.002000,-72.112,Sweeping down,1.541,1.668,0.000,0.000,0,0,1.400,1.400,0,0,4
3749100546.002000,-69.227,Sweeping to zero,1.539,1.665,0.000,0.000,0,0,1.400,1.400,0,0,4
3749100576.002000,-73.006,Sweeping to zero,1.541,1.670,0.000,0.000,0,0,1.400,1.400,0,0,4
3749100606.002000,-77.628,Sweeping to zero,1.544,1.673,0.000,0.000,0,0,1.400,1.400,0,0,4
3749100636.002000,-82.096,Sweeping to zero,1.547,1.676,0.000,0.000,0,0,1.400,1.400,0,0,4
3749100666.002000,-86.409,Sweeping to zero,1.549,1.678,0.000,0.000,0,0,1.400,1.400,0,0,4
3749100696.002000,-90.801,Sweeping to zero,1.552,1.681,0.000,0.000,0,0,1.400,1.400,0,0,4
3749100726.002000,-0.268,Sweeping to zero,19.224,22.132,0.000,0.000,0,0,1.400,1.400,0,0,4
3749100756.002000,-0.066,Sweeping to zero,27.665,34.018,0.000,0.000,0,0,1.400,1.400,0,0,4
3749100786.002000,-0.064,Sweeping to zero,23.346,29.840,0.000,0.000,0,0,1.400,1.400,0,0,4
3749100816.002000,-0.064,Sweeping to zero,20.785,25.661,0.000,0.000,0,0,1.400,1.400,0,0,4
3749100846.002000,-0.065,Sweeping to zero,19.521,22.145,0.000,0.000,0,0,1.400,1.400,0,0,4
3749100876.002000,-0.066,Sweeping to zero,18.844,20.014,0.000,0.000,0,0,1.400,1.400,0,0,4
3749100906.002000,-0.073,Sweeping to zero,18.427,18.915,0.000,0.000,0,0,1.400,1.400,0,0,4
3749100936.002000,-0.069,Pause,18.179,18.395,0.000,0.000,0,0,1.400,1.400,0,0,4
3749110222.250000,,,2.923,5.190,0.000,0.000,0,0,1.500,5.000,0,3,4
3749110322.171000,,,2.934,5.173,0.000,0.000,0,0,1.500,5.000,0,7,4
3749110327.128000,,,2.929,5.250,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110335.132000,,,2.910,5.224,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110343.136000,,,2.920,5.182,0.000,0.000,0,0,1.500,5.000,0,15,4
3749110351.140000,,,2.924,5.216,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110359.144000,,,2.924,5.239,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110367.148000,,,2.926,5.172,0.000,0.000,0,0,1.500,5.000,0,9,4
3749110375.152000,,,2.944,5.191,0.000,0.000,0,0,1.500,5.000,0,8,4
3749110383.156000,,,2.948,5.234,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110391.160000,,,2.930,5.226,0.000,0.000,0,0,1.500,5.000,0,9,4
3749110399.164000,,,2.933,5.201,0.000,0.000,0,0,1.500,5.000,0,13,4
3749110407.168000,,,2.943,5.234,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110415.172000,,,2.917,5.231,0.000,0.000,0,0,1.500,5.000,0,8,4
3749110423.176000,,,2.923,5.170,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110431.180000,,,2.938,5.192,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110439.184000,,,2.937,5.251,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110447.188000,,,2.940,5.208,0.000,0.000,0,0,1.500,5.000,0,7,4
3749110455.192000,,,2.942,5.171,0.000,0.000,0,0,1.500,5.000,0,11,4
3749110463.196000,,,2.946,5.185,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110471.200000,,,2.931,5.271,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110479.204000,,,2.933,5.195,0.000,0.000,0,0,1.500,5.000,0,9,4
3749110487.208000,,,2.919,5.178,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110495.212000,,,2.918,5.173,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110503.216000,,,2.930,5.239,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110511.220000,,,2.926,5.192,0.000,0.000,0,0,1.500,5.000,0,12,4
3749110519.224000,,,2.918,5.184,0.000,0.000,0,0,1.500,5.000,0,7,4
3749110527.228000,,,2.928,5.256,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110535.232000,,,2.927,5.209,0.000,0.000,0,0,1.500,5.000,0,2,4
3749110543.236000,,,2.904,5.166,0.000,0.000,0,0,1.500,5.000,0,13,4
3749110551.240000,,,2.910,5.225,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110559.244000,,,2.924,5.241,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110567.248000,,,2.921,5.192,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110575.252000,,,2.919,5.176,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110583.256000,,,2.922,5.232,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110591.260000,,,2.924,5.219,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110599.264000,,,2.932,5.180,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110607.268000,,,2.931,5.228,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110643.810000,,,2.919,5.183,0.000,0.000,0,0,1.500,5.000,0,15,4
3749110645.745000,,,2.922,5.256,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110647.775000,,,2.921,5.227,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110649.792000,,,2.913,5.172,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110651.795000,,,2.912,5.214,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110653.815000,,,2.911,5.229,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110655.834000,,,2.907,5.172,0.000,0.000,0,0,1.500,5.000,0,13,4
3749110657.844000,,,2.909,5.181,0.000,0.000,0,0,1.500,5.000,0,12,4
3749110659.874000,,,2.911,5.252,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110661.884000,,,2.918,5.221,0.000,0.000,0,0,1.500,5.000,0,8,4
3749110663.893000,,,2.926,5.160,0.000,0.000,0,0,1.500,5.000,0,12,4
3749110665.913000,,,2.926,5.240,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110667.923000,,,2.925,5.231,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110669.950000,,,2.927,5.193,0.000,0.000,0,0,1.500,5.000,0,13,4
3749110671.953000,,,2.934,5.234,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110673.963000,,,2.931,5.241,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110675.973000,,,2.932,5.166,0.000,0.000,0,0,1.500,5.000,0,13,4
3749110677.983000,,,2.920,5.187,0.000,0.000,0,0,1.500,5.000,0,3,4
3749110680.002000,,,2.909,5.258,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110682.032000,,,2.905,5.193,0.000,0.000,0,0,1.500,5.000,0,9,4
3749110684.041000,,,2.907,5.192,0.000,0.000,0,0,1.500,5.000,0,9,4
3749110686.051000,,,2.916,5.231,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110688.082000,,,2.925,5.218,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110690.108000,,,2.925,5.179,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110692.111000,,,2.923,5.237,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110694.121000,,,2.917,5.232,0.000,0.000,0,0,1.500,5.000,0,1,4
3749110696.130000,,,2.915,5.197,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110698.140000,,,2.922,5.226,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110700.160000,,,2.927,5.238,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110702.190000,,,2.932,5.175,0.000,0.000,0,0,1.500,5.000,0,15,4
3749110704.200000,,,2.934,5.208,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110706.210000,,,2.934,5.242,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110708.229000,,,2.938,5.175,0.000,0.000,0,0,1.500,5.000,0,11,4
3749110710.269000,,,2.935,5.203,0.000,0.000,0,0,1.500,5.000,0,8,4
3749110712.269000,,,2.931,5.242,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110714.279000,,,2.931,5.209,0.000,0.000,0,0,1.500,5.000,0,6,4
3749110716.288000,,,2.936,5.162,0.000,0.000,0,0,1.500,5.000,0,12,4
3749110718.299000,,,2.929,5.221,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110720.348000,,,2.926,5.231,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110722.368000,,,2.927,5.180,0.000,0.000,0,0,1.500,5.000,0,16,4
3749110724.398000,,,2.926,5.223,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110726.424000,,,2.923,5.245,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110728.428000,,,2.921,5.171,0.000,0.000,0,0,1.500,5.000,0,12,4
3749110730.437000,,,2.917,5.170,0.000,0.000,0,0,1.500,5.000,0,6,4
3749110732.447000,,,2.918,5.240,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110734.467000,,,2.920,5.207,0.000,0.000,0,0,1.500,5.000,0,3,4
3749110736.506000,,,2.922,5.176,0.000,0.000,0,0,1.500,5.000,0,16,4
3749110738.516000,,,2.923,5.237,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110740.527000,,,2.926,5.226,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110742.546000,,,2.928,5.176,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110744.596000,,,2.932,5.188,0.000,0.000,0,0,1.500,5.000,0,2,4
3749110746.605000,,,2.934,5.255,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110748.626000,,,2.934,5.188,0.000,0.000,0,0,1.500,5.000,0,13,4
3749110750.635000,,,2.940,5.200,0.000,0.000,0,0,1.500,5.000,0,3,4
3749110752.661000,,,2.942,5.230,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110754.665000,,,2.944,5.193,0.000,0.000,0,0,1.500,5.000,0,5,4
3749110756.695000,,,2.943,5.142,0.000,0.000,0,0,1.500,5.000,0,15,4
3749110758.714000,,,2.930,5.216,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110760.745000,,,2.925,5.227,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110762.754000,,,2.914,5.176,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110764.764000,,,2.907,5.189,0.000,0.000,0,0,1.500,5.000,0,5,4
3749110766.774000,,,2.901,5.251,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110768.804000,,,2.892,5.206,0.000,0.000,0,0,1.500,5.000,0,7,4
3749110770.823000,,,2.890,5.192,0.000,0.000,0,0,1.500,5.000,0,9,4
3749110772.833000,,,2.899,5.205,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110774.843000,,,2.908,5.236,0.000,0.000,0,0,1.500,5.000,0,3,4
3749110776.863000,,,2.922,5.166,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110778.872000,,,2.927,5.211,0.000,0.000,0,0,1.500,5.000,0,0,4
3749110780.903000,,,2.927,5.214,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110782.923000,,,2.921,5.039,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110784.942000,,,2.890,4.936,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110786.952000,,,2.844,4.876,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110788.982000,,,2.817,4.867,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110790.991000,,,2.793,4.830,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110793.001000,,,2.756,4.740,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110795.021000,,,2.709,4.650,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110797.041000,,,2.662,4.609,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110799.061000,,,2.627,4.575,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110801.070000,,,2.570,4.530,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110803.080000,,,2.539,4.490,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110805.100000,,,2.517,4.456,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110807.110000,,,2.487,4.431,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110809.136000,,,2.450,4.406,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110811.139000,,,2.413,4.365,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110813.149000,,,2.381,4.333,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110815.159000,,,2.359,4.315,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110817.169000,,,2.336,4.305,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110819.199000,,,2.305,4.277,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110821.219000,,,2.275,4.247,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110823.228000,,,2.248,4.229,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110825.238000,,,2.208,4.212,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110827.248000,,,2.179,4.197,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110829.298000,,,2.153,4.189,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110831.368000,,,2.117,4.175,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110833.378000,,,2.072,4.161,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110835.407000,,,2.038,4.153,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110837.417000,,,2.012,4.141,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110839.443000,,,1.987,4.134,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110841.446000,,,1.970,4.135,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110843.456000,,,1.939,4.131,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110845.466000,,,1.907,4.140,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110847.476000,,,1.902,4.129,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110849.526000,,,1.860,4.127,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110851.546000,,,1.832,4.144,0.000,0.000,0,0,1.500,5.000,0,4,4
3749110853.575000,,,1.816,4.140,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110855.595000,,,1.798,4.889,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110857.605000,,,1.886,6.205,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110859.615000,,,2.040,7.295,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110861.625000,,,2.227,8.176,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110863.655000,,,2.464,8.849,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110865.674000,,,2.713,9.448,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110867.684000,,,2.981,9.946,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110869.684000,,,3.260,10.288,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110871.714000,,,3.551,10.544,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110873.733000,,,3.818,10.731,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110875.750000,,,4.076,10.883,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110877.753000,,,4.314,11.010,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110879.783000,,,4.534,11.106,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110881.813000,,,4.742,11.170,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110883.833000,,,4.929,11.275,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110885.852000,,,5.095,11.352,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110887.872000,,,5.250,11.414,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110889.905000,,,5.397,11.496,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110891.952000,,,5.525,11.553,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110893.952000,,,5.637,11.607,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110895.978000,,,5.762,11.729,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110897.987000,,,5.864,11.812,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110900.021000,,,5.952,11.850,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110902.071000,,,6.037,11.921,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110904.081000,,,6.121,11.989,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110906.110000,,,6.206,12.057,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110908.120000,,,6.292,12.112,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110910.131000,,,6.377,12.273,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110912.160000,,,6.451,12.363,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110914.160000,,,6.521,12.414,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110916.190000,,,6.587,12.448,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110918.209000,,,6.648,12.505,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110920.229000,,,6.715,12.604,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110922.269000,,,6.778,12.665,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110924.279000,,,6.835,12.715,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110926.279000,,,6.885,12.745,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110928.291000,,,6.931,12.783,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110930.308000,,,6.979,12.851,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110932.328000,,,7.032,12.918,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110934.358000,,,7.079,12.960,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110936.378000,,,7.123,12.961,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110938.408000,,,7.162,12.983,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110940.417000,,,7.204,13.034,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110942.417000,,,7.252,13.084,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110944.437000,,,7.295,13.118,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110946.477000,,,7.332,13.156,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110948.507000,,,7.367,13.159,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110950.536000,,,7.402,13.189,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110952.546000,,,7.438,13.234,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110954.576000,,,7.472,13.291,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110956.596000,,,7.505,13.336,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110958.608000,,,7.536,13.373,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110960.626000,,,7.566,13.400,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110962.625000,,,7.598,13.425,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110964.645000,,,7.630,13.449,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110966.685000,,,7.661,13.490,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110968.725000,,,7.688,13.485,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110970.755000,,,7.715,13.471,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110972.784000,,,7.749,13.490,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110974.784000,,,7.774,13.501,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110976.799000,,,7.796,13.516,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110978.828000,,,7.817,13.525,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110980.853000,,,7.837,13.547,0.000,0.000,0,0,1.500,5.000,0,14,4
3749110982.874000,,,7.864,13.604,0.000,0.000,0,0,1.500,5.000,0,24,4
3749110984.883000,,,7.890,13.978,0.000,0.000,0,0,1.500,5.000,0,24,4
3749110986.913000,,,7.929,14.494,0.000,0.000,0,0,1.500,5.000,0,24,4
3749110988.943000,,,7.995,15.009,0.000,0.000,0,0,1.500,5.000,0,24,4
3749110990.942000,,,8.078,15.452,0.000,0.000,0,0,1.500,5.000,0,24,4
3749110992.952000,,,8.179,15.828,0.000,0.000,0,0,1.500,5.000,0,24,4
3749110994.962000,,,8.294,16.182,0.000,0.000,0,0,1.500,5.000,0,24,4
3749110996.986000,,,8.408,16.480,0.000,0.000,0,0,1.500,5.000,0,24,4
3749110999.002000,,,8.526,16.743,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111001.032000,,,8.654,16.963,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111003.052000,,,8.784,17.171,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111005.081000,,,8.914,17.398,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111007.091000,,,9.038,17.591,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111009.101000,,,9.158,17.753,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111011.111000,,,9.275,17.917,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111013.140000,,,9.388,18.087,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111015.160000,,,9.496,18.226,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111017.180000,,,9.602,18.358,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111019.200000,,,9.698,18.484,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111021.215000,,,9.792,18.600,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111023.220000,,,9.883,18.698,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111025.229000,,,9.974,18.802,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111027.230000,,,10.063,18.891,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111029.249000,,,10.151,18.966,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111031.279000,,,10.235,19.046,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111033.278000,,,10.310,19.116,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111035.308000,,,10.385,19.190,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111037.328000,,,10.457,19.259,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111039.353000,,,10.523,19.316,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111041.365000,,,10.588,19.379,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111043.388000,,,10.650,19.443,0.000,0.000,0,0,1.500,5.000,0,24,4
3749111045.407000,,,10.709,19.488,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111047.427000,,,10.773,19.379,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111049.427000,,,10.825,19.166,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111051.451000,,,10.871,18.924,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111053.467000,,,10.906,18.662,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111055.496000,,,10.931,18.431,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111057.496000,,,10.946,18.215,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111059.507000,,,10.951,18.010,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111061.546000,,,10.947,17.811,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111063.586000,,,10.936,17.639,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111065.586000,,,10.922,17.483,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111067.606000,,,10.898,17.331,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111069.625000,,,10.868,17.205,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111071.655000,,,10.837,17.080,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111073.655000,,,10.802,16.965,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111075.685000,,,10.766,16.857,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111077.704000,,,10.726,16.764,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111079.724000,,,10.686,16.678,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111081.724000,,,10.645,16.599,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111083.764000,,,10.604,16.538,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111085.794000,,,10.566,16.473,0.000,0.000,0,0,1.500,5.000,0,14,4
3749111087.813000,,,10.524,16.401,0.000,0.000,0,0,1.500,5.000,0,14,4
