[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, 9T mag, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Field(Oe),Field Status,TempA(K),TempB(K),TempC(K),TempD(K),Ramp1,Ramp2,Setpoint1,Setpoint2,Output1(%),Output2(%),Temp Status,in plane position,out plane position
3785191143.450000,0,1,2.141,2.000,36.095,3.074,0,0,2.000,2.000,0.000,0.100,1,49.613993,-21.979648
3785191173.450000,0,1,2.136,2.000,36.095,3.074,0,0,2.000,2.000,0.150,0.100,1,47.778291,-21.979648
3785191203.450000,0,1,2.121,2.000,36.095,3.074,0,0,2.000,2.000,0.000,0.100,1,46.088629,-21.979648
3785191233.450000,0,1,2.136,2.000,36.094,3.074,0,0,2.000,2.000,0.000,0.100,1,44.335074,-21.979648
3785191263.450000,0,1,2.144,2.000,36.092,3.073,0,0,2.000,2.000,0.060,0.100,1,42.594943,-21.979648
3785191293.450000,0,1,2.129,2.000,36.091,3.073,0,0,2.000,2.000,0.110,0.100,1,40.774542,-21.979648
3785191323.450000,0,1,2.125,2.000,36.091,3.073,0,0,2.000,2.000,0.110,0.100,1,38.974948,-21.979648
3785191353.450000,0,1,2.127,2.000,36.090,3.073,0,0,2.000,2.000,0.000,0.100,1,37.072131,-21.979648
3785191383.450000,0,1,2.141,2.000,36.090,3.073,0,0,2.000,2.000,0.000,0.110,1,35.288778,-21.979648
3785191413.450000,0,1,2.142,2.000,36.090,3.073,0,0,2.000,2.000,0.130,0.110,1,33.296432,-21.979648
3785191443.450000,0,1,2.124,2.000,36.090,3.072,0,0,2.000,2.000,0.050,0.100,1,31.413884,-21.979648
3785191473.450000,0,1,2.129,2.000,36.089,3.072,0,0,2.000,2.000,0.000,0.100,1,29.408115,-21.979648
3785191503.450000,0,1,2.142,2.000,36.089,3.073,0,0,2.000,2.000,0.000,0.110,1,27.334695,-21.979648
3785191533.450000,0,1,2.143,2.000,36.088,3.071,0,0,2.000,2.000,0.000,0.110,1,25.478188,-21.979648
3785191563.450000,0,1,2.141,2.000,36.087,3.072,0,0,2.000,2.000,0.150,0.110,1,23.464231,-21.979648
3785191593.450000,0,1,2.126,2.000,36.087,3.071,0,0,2.000,2.000,0.070,0.100,1,21.489200,-21.979648
3785191623.450000,0,1,2.128,2.000,36.087,3.069,0,0,2.000,2.000,0.000,0.100,1,19.441552,-21.979648
3785191653.450000,0,1,2.138,2.000,36.086,3.069,0,0,2.000,2.000,0.000,0.110,1,17.394709,-21.979648
3785191683.450000,0,1,2.146,2.000,36.086,3.068,0,0,2.000,2.000,0.030,0.110,1,15.330820,-21.979648
3785191713.450000,0,1,2.145,2.000,36.083,3.068,0,0,2.000,2.000,0.030,0.110,1,13.215118,-21.979648
3785191743.450000,0,1,2.136,2.000,36.081,3.069,0,0,2.000,2.000,0.160,0.100,1,11.061698,-21.979648
3785191773.450000,0,1,2.124,2.000,36.080,3.070,0,0,2.000,2.000,0.020,0.100,1,8.975258,-21.979648
3785191803.450000,0,1,2.128,2.000,36.079,3.069,0,0,2.000,2.000,0.000,0.100,1,6.804791,-21.979648
3785191833.450000,0,1,2.141,2.000,36.078,3.067,0,0,2.000,2.000,0.000,0.110,1,4.801170,-21.979648
3785191863.450000,0,1,2.146,2.000,36.078,3.067,0,0,2.000,2.000,0.030,0.110,1,2.555670,-21.979648
3785191893.450000,0,1,2.137,2.000,36.078,3.066,0,0,2.000,2.000,0.160,0.110,1,0.236881,-21.979648
3785191923.450000,0,1,2.140,2.000,36.077,3.066,0,0,2.000,2.000,0.160,0.110,1,-1.818552,-21.979648
3785191953.450000,0,1,2.127,2.000,36.076,3.065,0,0,2.000,2.000,0.060,0.110,1,-4.227542,-21.979648
3785191983.450000,0,1,2.126,2.000,36.073,3.065,0,0,2.000,2.000,0.000,0.110,1,-6.401633,-21.979648
3785192013.450000,0,1,2.135,2.000,36.071,3.066,0,0,2.000,2.000,0.000,0.110,1,-8.562301,-21.979648
3785192043.450000,0,1,2.144,2.000,36.068,3.066,0,0,2.000,2.000,0.000,0.110,1,-10.725251,-21.979648
3785192073.450000,0,1,2.147,2.000,36.066,3.064,0,0,2.000,2.000,0.060,0.110,1,-12.832497,-21.979648
3785192103.450000,0,1,2.137,2.000,36.065,3.065,0,0,2.000,2.000,0.170,0.110,1,-15.017997,-21.979648
3785192133.450000,0,1,2.141,2.000,36.064,3.065,0,0,2.000,2.000,0.160,0.110,1,-17.168061,-21.979648
3785192163.450000,0,1,2.129,2.000,36.064,3.065,0,0,2.000,2.000,0.100,0.110,1,-19.297320,-21.979648
3785192193.450000,0,1,2.126,2.000,36.064,3.065,0,0,2.000,2.000,0.000,0.110,1,-21.526042,-21.979648
3785192223.450000,0,1,2.131,2.000,36.063,3.065,0,0,2.000,2.000,0.000,0.100,1,-23.680132,-21.979648
3785192253.450000,0,1,2.140,2.000,36.062,3.065,0,0,2.000,2.000,0.000,0.110,1,-25.714358,-21.979648
3785192283.450000,0,1,2.147,2.000,36.060,3.065,0,0,2.000,2.000,0.000,0.110,1,-28.005764,-21.979648
3785192313.450000,0,1,2.144,2.000,36.059,3.065,0,0,2.000,2.000,0.000,0.110,1,-30.302942,-21.979648
3785192343.450000,0,1,2.146,2.000,36.059,3.065,0,0,2.000,2.000,0.010,0.110,1,-32.622536,-21.979648
3785192373.450000,0,1,2.144,2.000,36.059,3.064,0,0,2.000,2.000,0.160,0.110,1,-34.988305,-21.979648
3785192403.450000,0,1,2.133,2.000,36.060,3.064,0,0,2.000,2.000,0.150,0.110,1,-37.343603,-21.979648
3785192433.450000,0,1,2.126,2.000,36.061,3.064,0,0,2.000,2.000,0.030,0.110,1,-39.645479,-21.979648
3785192463.450000,0,1,2.127,2.000,36.059,3.063,0,0,2.000,2.000,0.000,0.110,1,-41.964671,-21.979648
3785192493.450000,0,1,2.135,2.000,36.057,3.063,0,0,2.000,2.000,0.000,0.110,1,-44.241983,-21.979648
3785192523.450000,0,1,2.129,2.000,36.056,3.063,0,0,2.000,2.000,0.000,0.110,1,-46.577013,-21.979648
3785192553.450000,0,1,2.139,2.000,36.055,3.064,0,0,2.000,2.000,0.000,0.110,1,-48.881037,-21.979648
3785192583.450000,0,1,2.145,2.000,36.054,3.063,0,0,2.000,2.000,0.000,0.110,1,-51.666670,-21.979648
3785192613.450000,0,1,2.148,2.000,36.054,3.063,0,0,2.000,2.000,0.040,0.110,1,-54.318882,-21.979648
3785192643.450000,0,1,2.142,2.000,36.054,3.063,0,0,2.000,2.000,0.160,0.110,1,-57.062905,-21.979648
3785192673.450000,0,1,2.133,2.000,36.054,3.062,0,0,2.000,2.000,0.160,0.110,1,-60.004108,-21.979648
3785192703.450000,0,1,2.127,2.000,36.054,3.062,0,0,2.000,2.000,0.060,0.110,1,-62.584105,-21.979648
3785192733.450000,0,1,2.130,2.000,36.052,3.062,0,0,2.000,2.000,0.110,0.110,1,-64.825578,-21.979648
3785192763.450000,0,1,2.125,2.000,36.050,3.062,0,0,2.000,2.000,0.010,0.110,1,-67.206783,-21.979648
3785192793.450000,0,1,2.128,2.000,36.048,3.062,0,0,2.000,2.000,0.000,0.110,1,-69.469464,-21.979648
3785192823.450000,0,1,2.133,2.000,36.046,3.061,0,0,2.000,2.000,0.000,0.110,1,-71.835904,-21.979648
3785192853.450000,0,1,2.139,2.000,36.045,3.061,0,0,2.000,2.000,0.000,0.110,1,-74.002881,-21.979648
3785192883.450000,0,1,2.144,2.000,36.044,3.061,0,0,2.000,2.000,0.000,0.110,1,-76.288381,-21.979648
3785192913.450000,0,1,2.138,2.000,36.044,3.061,0,0,2.000,2.000,0.000,0.110,1,-78.228244,-21.979648
3785192943.450000,0,1,2.146,2.000,36.043,3.061,0,0,2.000,2.000,0.000,0.110,1,-80.398979,-21.979648
3785192973.450000,0,1,2.148,2.000,36.042,3.061,0,0,2.000,2.000,0.000,0.110,1,-82.486493,-21.979648
3785193003.450000,0,1,2.147,2.000,36.040,3.061,0,0,2.000,2.000,0.040,0.110,1,-84.636557,-21.979648
3785193033.450000,0,1,2.144,1.999,36.037,3.061,0,0,2.000,2.000,0.160,0.110,1,-86.594273,-21.979648
3785193063.450000,0,1,2.137,2.000,36.034,3.061,0,0,2.000,2.000,0.170,0.110,1,-88.770108,-21.979648
3785193093.450000,0,1,2.131,2.000,36.033,3.059,0,0,2.000,2.000,0.100,0.110,1,-90.971582,-21.979648
3785193123.450000,0,1,2.139,2.000,36.032,3.060,0,0,2.000,2.000,0.170,0.110,1,-92.916143,-21.979648
3785193153.450000,0,1,2.131,2.000,36.031,3.060,0,0,2.000,2.000,0.150,0.110,1,-94.987818,-21.979648
3785193183.450000,0,1,2.127,2.000,36.031,3.060,0,0,2.000,2.000,0.030,0.110,1,-96.962849,-21.979648
3785193213.450000,0,1,2.126,2.000,36.030,3.060,0,0,2.000,2.000,0.000,0.110,1,-99.214523,-21.979648
3785193243.450000,0,1,2.137,2.000,36.024,3.060,0,0,2.000,2.000,0.170,0.120,1,-99.901771,-21.979648
3785193311.222000,0,1,2.139,2.000,36.024,3.060,0,0,2.000,2.000,0.000,0.120,1,-99.907274,-21.979648
3785193326.785000,0,1,2.147,2.000,36.024,3.059,0,0,2.000,2.000,0.000,0.120,1,-99.933985,-21.979648
3785193356.785000,0,1,2.134,2.000,36.024,3.059,0,0,2.000,2.000,0.000,0.120,1,-99.934522,-21.979648
3785193386.785000,0,1,2.136,2.000,36.024,3.059,0,0,2.000,2.000,0.000,0.120,1,-99.932643,-21.979648
3785193416.785000,151,2,2.130,2.001,36.025,3.059,0,0,2.000,2.000,0.000,0.120,1,-99.931435,-21.979648
3785193446.785000,1587,2,2.129,2.000,36.026,3.093,0,0,2.000,2.000,0.000,0.120,1,-99.928751,-21.979648
3785193476.785000,3084,2,2.131,2.000,36.026,3.173,0,0,2.000,2.000,0.000,0.120,1,-99.933583,-21.979648
3785193506.785000,4504,2,2.132,2.000,36.023,3.288,0,0,2.000,2.000,0.100,0.120,1,-99.930764,-21.979648
3785193536.785000,6007,2,2.131,2.000,36.021,3.441,0,0,2.000,2.000,0.070,0.120,1,-99.928616,-21.979648
3785193566.785000,7493,2,2.129,2.000,36.018,3.561,0,0,2.000,2.000,0.020,0.120,1,-99.936133,-21.979648
3785193596.785000,9011,2,2.129,2.001,36.017,3.598,0,0,2.000,2.000,0.000,0.120,1,-99.933449,-21.979648
3785193626.785000,10502,2,2.131,2.000,36.017,3.594,0,0,2.000,2.000,0.000,0.120,1,-99.938818,-21.979648
3785193656.785000,12020,2,2.145,2.000,36.020,3.572,0,0,2.000,2.000,0.000,0.120,1,-99.934120,-21.979648
3785193686.785000,13510,2,2.149,2.000,36.023,3.548,0,0,2.000,2.000,0.000,0.120,1,-99.931972,-21.979648
3785193716.785000,14975,2,2.148,2.000,36.025,3.526,0,0,2.000,2.000,0.000,0.120,1,-99.935193,-21.979648
3785193746.785000,16467,2,2.149,2.000,36.026,3.505,0,0,2.000,2.000,0.120,0.120,1,-99.937207,-21.979648
3785193776.785000,17985,2,2.136,2.000,36.027,3.488,0,0,2.000,2.000,0.170,0.120,1,-99.939220,-21.979648
3785193806.785000,19505,2,2.128,2.000,36.027,3.472,0,0,2.000,2.000,0.010,0.120,1,-99.927140,-21.979648
3785193836.785000,20996,2,2.133,2.000,36.029,3.458,0,0,2.000,2.000,0.000,0.120,1,-99.933449,-21.979648
3785193866.785000,22515,2,2.147,2.000,36.031,3.447,0,0,2.000,2.000,0.000,0.120,1,-99.934925,-21.979648
3785193896.785000,23955,2,2.144,2.000,36.033,3.435,0,0,2.000,2.000,0.000,0.120,1,-99.926066,-21.979648
3785193926.785000,25474,2,2.149,1.999,36.035,3.426,0,0,2.000,2.000,0.000,0.120,1,-99.926737,-21.979648
3785193956.785000,26967,2,2.150,2.000,36.037,3.417,0,0,2.000,2.000,0.040,0.120,1,-99.927140,-21.979648
3785193986.785000,28487,2,2.142,2.000,36.038,3.408,0,0,2.000,2.000,0.180,0.120,1,-99.932643,-21.979648
3785194016.785000,29981,2,2.132,2.000,36.040,3.400,0,0,2.000,2.000,0.090,0.120,1,-99.927140,-21.979648
3785194046.785000,31501,2,2.127,2.000,36.041,3.391,0,0,2.000,2.000,0.000,0.120,1,-99.918952,-21.979648
3785194076.785000,33020,2,2.130,2.000,36.044,3.385,0,0,2.000,2.000,0.000,0.120,1,-99.912375,-21.979648
3785194106.785000,34461,2,2.128,2.000,36.047,3.378,0,0,2.000,2.000,0.000,0.120,1,-99.919623,-21.979648
3785194136.785000,35981,2,2.131,2.000,36.051,3.372,0,0,2.000,2.000,0.000,0.110,1,-99.923784,-21.979648
3785194166.785000,37475,2,2.140,2.000,36.056,3.367,0,0,2.000,2.000,0.000,0.120,1,-99.915462,-21.979648
3785194196.785000,38996,2,2.146,2.000,36.061,3.360,0,0,2.000,2.000,0.000,0.120,1,-99.913985,-21.979648
3785194226.785000,40490,2,2.152,2.000,36.064,3.355,0,0,2.000,2.000,0.000,0.120,1,-99.917878,-21.979648
3785194256.785000,42011,2,2.146,2.000,36.069,3.350,0,0,2.000,2.000,0.150,0.120,1,-99.910764,-21.979648
3785194286.785000,43505,2,2.137,2.000,36.073,3.345,0,0,2.000,2.000,0.160,0.120,1,-99.910630,-21.979648
3785194316.785000,44974,2,2.142,2.000,36.078,3.341,0,0,2.000,2.000,0.180,0.120,1,-99.907945,-21.979648
3785194346.785000,46496,2,2.130,2.000,36.084,3.337,0,0,2.000,2.000,0.090,0.120,1,-99.911167,-21.979648
3785194376.785000,47991,2,2.127,2.000,36.092,3.332,0,0,2.000,2.000,0.000,0.110,1,-99.902173,-21.979648
3785194406.785000,49514,2,2.132,2.000,36.100,3.329,0,0,2.000,2.000,0.000,0.110,1,-99.905261,-21.979648
3785194436.785000,51010,2,2.140,2.000,36.106,3.324,0,0,2.000,2.000,0.000,0.120,1,-99.897341,-21.979648
3785194466.785000,52534,2,2.147,2.000,36.113,3.320,0,0,2.000,2.000,0.000,0.120,1,-99.900026,-21.979648
3785194496.785000,53977,2,2.144,2.000,36.120,3.316,0,0,2.000,2.000,0.000,0.120,1,-99.906469,-21.979648
3785194526.785000,55500,2,2.146,2.000,36.127,3.313,0,0,2.000,2.000,0.000,0.120,1,-99.900965,-21.979648
3785194556.785000,56997,2,2.149,2.000,36.136,3.308,0,0,2.000,2.000,0.090,0.120,1,-99.895865,-21.979648
3785194586.785000,58520,2,2.141,2.000,36.145,3.306,0,0,2.000,2.000,0.180,0.120,1,-99.895730,-21.979648
3785194616.785000,60043,2,2.129,2.000,36.154,3.302,0,0,2.000,2.000,0.100,0.120,1,-99.891167,-21.979648
3785194646.785000,61538,2,2.125,2.000,36.164,3.299,0,0,2.000,2.000,0.000,0.120,1,-99.887945,-21.979648
3785194676.785000,63060,2,2.130,2.000,36.174,3.295,0,0,2.000,2.000,0.000,0.120,1,-99.889690,-21.979648
3785194706.785000,64503,2,2.126,2.001,36.182,3.293,0,0,2.000,2.000,0.000,0.110,1,-99.878818,-21.979648
3785194736.785000,66024,2,2.135,2.000,36.192,3.291,0,0,2.000,2.000,0.000,0.120,1,-99.891032,-21.979648
3785194766.785000,67518,2,2.142,2.000,36.203,3.287,0,0,2.000,2.000,0.000,0.120,1,-99.887677,-21.979648
3785194796.785000,69038,2,2.147,1.999,36.213,3.283,0,0,2.000,2.000,0.000,0.120,1,-99.879086,-21.979648
3785194826.785000,70532,2,2.143,2.000,36.226,3.279,0,0,2.000,2.000,0.160,0.120,1,-99.889019,-21.979648
3785194856.785000,72054,2,2.132,2.000,36.239,3.276,0,0,2.000,2.000,0.140,0.120,1,-99.884724,-21.979648
3785194886.785000,73495,2,2.134,2.000,36.252,3.274,0,0,2.000,2.000,0.170,0.120,1,-99.884321,-21.979648
3785194916.785000,75016,2,2.124,2.000,36.266,3.270,0,0,2.000,2.000,0.010,0.120,1,-99.879757,-21.979648
3785194946.785000,76539,2,2.127,2.001,36.280,3.267,0,0,2.000,2.000,0.000,0.120,1,-99.874522,-21.979648
3785194976.785000,78034,2,2.138,2.000,36.294,3.265,0,0,2.000,2.000,0.000,0.120,1,-99.883918,-21.979648
3785195006.785000,79557,2,2.145,2.000,36.309,3.263,0,0,2.000,2.000,0.000,0.120,1,-99.880965,-21.979648
3785195036.785000,81050,2,2.141,1.999,36.326,3.259,0,0,2.000,2.000,0.160,0.120,1,-99.875999,-21.979648
3785195066.785000,82568,2,2.128,2.000,36.344,3.257,0,0,2.000,2.000,0.110,0.110,1,-99.881637,-21.979648
3785195096.785000,84009,2,2.129,2.000,36.363,3.254,0,0,2.000,2.000,0.130,0.110,1,-99.881637,-21.979648
3785195126.785000,85531,2,2.123,2.000,36.382,3.251,0,0,2.000,2.000,0.000,0.110,1,-99.873851,-21.979648
3785195156.785000,87026,2,2.131,2.000,36.403,3.248,0,0,2.000,2.000,0.000,0.110,1,-99.877341,-21.979648
3785195186.785000,88546,2,2.142,2.000,36.423,3.247,0,0,2.000,2.000,0.000,0.120,1,-99.874925,-21.979648
3785195216.785000,89843,2,2.144,2.000,36.445,3.243,0,0,2.000,2.000,0.100,0.120,1,-99.873986,-21.979648
3785195246.785000,90000,2,2.133,2.000,36.467,3.152,0,0,2.000,2.000,0.160,0.120,1,-99.882039,-21.979648
3785195276.785000,90000,1,2.131,1.999,36.491,3.104,0,0,2.000,2.000,0.000,0.110,1,-100.005261,-21.979648
3785195306.785000,90000,1,2.128,1.996,36.516,3.084,0,0,2.000,2.000,0.000,0.120,1,-98.981772,-21.979648
3785195336.785000,90000,1,2.143,2.001,36.539,3.078,0,0,2.000,2.000,0.090,0.100,1,-98.567276,-21.979648
3785195366.785000,90000,1,2.139,2.000,36.559,3.077,0,0,2.000,2.000,0.000,0.120,1,-98.007545,-21.979648
3785195396.785000,90000,1,2.144,2.000,36.631,3.076,0,0,2.000,2.000,0.050,0.120,1,-97.008755,-21.979648
3785195489.174000,90000,1,2.123,2.000,36.632,3.075,0,0,2.000,2.000,0.000,0.120,1,-97.006339,-21.979648
3785195519.174000,90000,1,2.135,2.001,36.648,3.075,0,0,2.000,2.000,0.170,0.100,1,-96.204729,-21.979648
3785195549.174000,90000,1,2.144,2.000,36.663,3.075,0,0,2.000,2.000,0.060,0.120,1,-96.028219,-21.979648
3785195579.174000,90000,1,2.146,2.000,36.678,3.074,0,0,2.000,2.000,0.000,0.120,1,-96.011978,-21.979648
3785195609.174000,90000,1,2.144,2.001,36.694,3.076,0,0,2.000,2.000,0.000,0.100,1,-95.318153,-21.979648
3785195639.174000,90000,1,2.123,2.000,36.707,3.075,0,0,2.000,2.000,0.110,0.120,1,-95.004999,-21.979648
3785195660.296000,90000,2,2.134,2.000,36.717,3.075,0,0,2.000,2.000,0.000,0.110,1,-94.675335,-21.979648
3785195690.296000,90000,1,2.128,2.000,36.727,3.074,0,0,2.000,2.000,0.000,0.120,1,-94.667684,-21.979648
3785195720.296000,90000,1,2.138,2.000,36.738,3.075,0,0,2.000,2.000,0.000,0.120,1,-94.666744,-21.979648
3785195750.296000,89468,4,2.145,2.000,36.748,3.075,0,0,2.000,2.000,0.000,0.120,1,-94.673322,-21.979648
3785195780.296000,87986,4,2.145,2.000,36.759,3.138,0,0,2.000,2.000,0.000,0.120,1,-94.681644,-21.979648
3785195810.296000,86492,4,2.139,2.000,36.769,3.195,0,0,2.000,2.000,0.150,0.100,1,-93.628759,-21.979648
3785195815.212000,86226,4,2.130,1.999,36.771,3.200,0,0,2.000,2.000,0.170,0.110,1,-93.461646,-21.979648
3785195845.212000,84758,4,2.135,2.000,36.778,3.222,0,0,2.000,2.000,0.180,0.120,1,-93.467820,-21.979648
3785195875.212000,83263,4,2.126,2.000,36.783,3.235,0,0,2.000,2.000,0.100,0.120,1,-93.463525,-21.979648
3785195905.212000,81766,4,2.138,2.000,36.786,3.242,0,0,2.000,2.000,0.000,0.100,1,-95.199495,-21.979648
3785195913.357000,81312,4,2.141,1.999,36.786,3.245,0,0,2.000,2.000,0.000,0.110,1,-95.737213,-21.979648
3785195943.357000,79845,4,2.139,2.000,36.785,3.250,0,0,2.000,2.000,0.000,0.120,1,-95.728085,-21.979648
3785195973.357000,78349,4,2.145,2.000,36.784,3.254,0,0,2.000,2.000,0.000,0.120,1,-95.731844,-21.979648
3785196003.357000,76827,4,2.146,2.000,36.779,3.258,0,0,2.000,2.000,0.080,0.120,1,-95.742716,-21.979648
3785196033.357000,75333,4,2.139,2.000,36.774,3.261,0,0,2.000,2.000,0.180,0.120,1,-95.745535,-21.979648
3785196063.357000,73808,4,2.128,2.000,36.768,3.265,0,0,2.000,2.000,0.090,0.120,1,-95.749428,-21.979648
3785196093.357000,72288,4,2.124,2.000,36.761,3.270,0,0,2.000,2.000,0.000,0.120,1,-95.737884,-21.979648
3785196123.357000,70843,4,2.125,2.000,36.753,3.272,0,0,2.000,2.000,0.050,0.120,1,-95.741911,-21.979648
3785196153.357000,69322,4,2.124,2.000,36.743,3.276,0,0,2.000,2.000,0.000,0.120,1,-95.742985,-21.979648
3785196183.357000,67830,4,2.128,2.000,36.733,3.280,0,0,2.000,2.000,0.000,0.120,1,-95.737347,-21.979648
3785196213.357000,66306,4,2.134,2.000,36.721,3.284,0,0,2.000,2.000,0.000,0.120,1,-95.739495,-21.979648
3785196243.357000,64810,4,2.141,2.000,36.709,3.285,0,0,2.000,2.000,0.000,0.120,1,-95.742716,-21.979648
3785196273.357000,63291,4,2.147,2.000,36.697,3.288,0,0,2.000,2.000,0.000,0.120,1,-95.742850,-21.979648
3785196303.357000,61797,4,2.148,2.000,36.684,3.293,0,0,2.000,2.000,0.020,0.120,1,-95.747683,-21.979648
3785196333.357000,60332,4,2.147,2.000,36.672,3.296,0,0,2.000,2.000,0.000,0.120,1,-95.750233,-21.979648
3785196363.357000,58811,4,2.149,2.000,36.658,3.298,0,0,2.000,2.000,0.020,0.120,1,-95.756139,-21.979648
3785196393.357000,57315,4,2.147,1.999,36.644,3.300,0,0,2.000,2.000,0.140,0.120,1,-95.755468,-21.979648
3785196423.357000,55795,4,2.139,2.000,36.629,3.304,0,0,2.000,2.000,0.180,0.120,1,-95.755065,-21.979648
3785196453.357000,54298,4,2.131,2.000,36.614,3.308,0,0,2.000,2.000,0.120,0.120,1,-95.761240,-21.979648
